,0
0,-120.67931512329233
1,-103.83545839012686
2,-111.89821341497895
3,-95.95693835960479
4,-91.45996215447069
5,-90.11020224054356
6,-91.25943923956227
7,-94.34061470649165
8,-95.69758345394631
9,-98.01904695743285
10,-98.14819665935453
11,-98.31926669188391
12,-96.35253808349695
13,-94.7568049625564
14,-93.11898473358792
15,-91.96175024988705
16,-89.04374680370844
17,-86.44758035097328
18,-86.67471812641287
19,-85.90554162830178
20,-85.2040048746792
21,-84.62291114148381
22,-83.34860031978907
23,-83.4315065648192
24,-86.42837940597114
25,-85.41310304211255
26,-85.83211946227732
27,-86.54082330001934
28,-86.65232015169809
29,-85.96074704297662
30,-87.79711981439452
31,-87.9950909649485
32,-87.62027554187213
33,-87.38246452526231
34,-88.31743665515242
35,-88.94296600769673
36,-88.95969283849757
37,-88.61536754109757
38,-87.75894478683811
39,-87.66063658247421
40,-87.02831314453883
41,-86.88673712358089
42,-87.71684382461444
43,-88.76350854713318
44,-87.94944908425919
45,-89.1636144549439
46,-88.60777897620262
47,-88.04218590826407
48,-87.9517377530062
49,-87.46975840577588
50,-87.38715803046627
51,-86.99823747607982
52,-87.95145233871582
53,-88.55669315135125
54,-87.9038130481623
55,-87.93123966060877
56,-87.66081036079252
57,-87.17970017246104
58,-86.99292747781826
59,-86.97335487616596
60,-86.45436859308603
61,-85.78865125750792
62,-85.32153353307898
63,-85.04145610359862
64,-84.34968279388221
65,-83.75083982119234
66,-83.9552198144295
67,-83.55540491378838
68,-83.34131841865836
69,-83.30625082702998
70,-83.16825440505977
71,-83.24247625004462
72,-83.19013497405142
73,-82.99026045709566
74,-83.04838809611446
75,-82.65013796608055
76,-82.45647757167234
77,-82.14946151926917
78,-82.16288926475085
79,-81.79809933938442
80,-81.69884650000743
81,-81.8745342464075
82,-81.73227432989401
83,-81.62375904558412
84,-81.10621281565975
85,-81.00459957104408
86,-80.84699100335251
87,-80.94307755034028
88,-80.86235804542844
89,-80.89245923207743
90,-80.44938869687952
91,-80.26111641535269
92,-80.11570035533653
93,-79.78910996984162
94,-79.65230982028717
95,-79.6991402427378
96,-79.80504855191715
97,-79.88076837758683
98,-79.51695876942395
99,-79.50630056336729
100,-78.74348137324513
101,-78.52604469761476
102,-77.99576551861891
103,-78.2275090614592
104,-78.32842473104346
105,-78.07541295403912
106,-77.88754952128899
107,-77.26939714094198
108,-77.01200268186999
109,-76.47550122361615
110,-76.26042952348074
111,-75.73748661497217
112,-75.59334781194143
113,-75.68294487302674
114,-75.43186580487063
115,-75.12219504245896
116,-75.2740429316204
117,-75.47188478889466
118,-75.30247805551063
119,-75.2988549214242
120,-75.33452776102045
121,-75.49296673708014
122,-75.62423437556004
123,-75.77158268575816
124,-75.0657498759706
125,-75.65630464042246
126,-75.66329330457872
127,-75.25346387913895
128,-75.32343009747925
129,-75.22966264337643
130,-74.36809616164716
131,-74.22086739633446
132,-74.04209401021579
133,-73.77881990464068
134,-73.48587479581973
135,-73.32782501520803
136,-73.17814148467598
137,-73.28949744358209
138,-73.64237349205649
139,-73.46820951311388
140,-73.48177264685664
141,-73.40867330927468
142,-73.01705026392787
143,-72.59021032165725
144,-72.84308308826601
145,-72.31797291893864
146,-72.75226806583414
147,-72.77753192890529
148,-72.7125957522605
149,-72.5843066271758
150,-72.6884136781891
151,-72.87132780103117
152,-72.24887437328478
153,-71.5725881397193
154,-71.73480022933077
155,-72.2566516197465
156,-72.33452337368045
157,-72.3788120554381
158,-72.56812730493502
159,-72.27235453551327
160,-72.41203700866438
161,-72.48343275298002
162,-72.4937919856723
163,-72.42467672661287
164,-72.81963334704041
165,-73.1943796229331
166,-72.65915515398791
167,-72.70440135383288
168,-72.83212248748919
169,-73.13152142430665
170,-72.98910950769607
171,-72.69493060700434
172,-72.83609131816573
173,-73.12105029366167
174,-72.95348669866856
175,-73.19359368583558
176,-73.5266624616772
177,-74.13491268057692
178,-73.94884002274306
179,-74.08233283132847
180,-73.8270659331587
181,-73.6021623332834
182,-73.45505772431876
183,-73.56537449642275
184,-73.9101529247258
185,-73.71142324639233
186,-73.53497480913225
187,-73.2343632400954
188,-73.26824582837281
189,-73.06430065696001
190,-73.18773551119074
191,-73.26032323247729
192,-73.75509251310825
193,-74.07074429519483
194,-74.07599960851414
195,-74.30437897657181
196,-74.33565289290036
197,-74.33220831458075
198,-74.67950769894205
199,-74.45877650468836
200,-74.5908959500514
201,-75.41095770936438
202,-75.39514801177378
203,-75.52946402952533
204,-75.67585423894273
205,-76.01163753003853
206,-75.7851782364967
207,-76.03495952607433
208,-76.38225789601495
209,-76.29119984771782
210,-76.0803394453519
211,-76.6896066192981
212,-77.07502920485273
213,-77.26322943338113
214,-77.63079895958688
215,-77.81139044837029
216,-77.88972292713937
217,-77.52960989175651
218,-77.70591746039558
219,-77.71098621302703
220,-77.44477478322248
221,-77.77864061721297
222,-78.09251070630052
223,-77.75805123845393
224,-77.33856960212073
225,-76.94290496143594
226,-76.76855261234236
227,-76.79351125054133
228,-76.50566433615705
229,-76.59045884622276
230,-76.82623795237731
231,-76.41486649298896
232,-76.69351075716442
233,-76.79776355909367
234,-76.45866058403004
235,-75.94560285055233
236,-75.9610257947971
237,-75.78012697262703
238,-75.5517715898036
239,-75.65801199104372
240,-75.38537790818674
241,-75.20568459966258
242,-75.03726160468959
243,-74.69314956763105
244,-74.50139964515728
245,-74.27429054708153
246,-73.76557564566839
247,-73.90714012850376
248,-73.97671556386632
249,-74.21148907860236
250,-73.97814819306782
251,-73.86801783160507
252,-74.01336067227743
253,-74.30307653146384
254,-74.18479830861207
255,-73.2430194934443
256,-73.088847407397
257,-73.04625541828922
258,-72.56955111714893
259,-72.71063739693786
260,-72.5297893209939
261,-72.78549474940671
262,-73.12174915130232
263,-73.51448681284558
264,-73.34942661814178
265,-73.18352754795586
266,-73.72222925410942
267,-73.77608163302423
268,-73.69839737563575
269,-73.29338577203656
270,-73.28729870018732
271,-73.09866941658929
272,-72.58807484814518
273,-72.1995554659185
274,-72.87555485323466
275,-72.63244664157398
276,-72.0290305913545
277,-72.03567009197288
278,-72.37968141645642
279,-72.36981630464481
280,-72.7400716661563
281,-72.42161159800982
282,-72.29587117653277
283,-71.99801744083436
284,-71.89211643014595
285,-72.04476682682686
286,-72.11656189153787
287,-72.33199875837263
288,-72.44089152313767
289,-72.59034472077296
290,-72.81992558425657
291,-72.70904722641275
292,-72.13910000145647
293,-71.98636656737547
294,-72.1060635985793
295,-71.48689222178874
296,-71.27456251344015
297,-71.64938319981533
298,-71.6614225132691
299,-71.59609816366712
300,-71.58290607945378
301,-70.85674344924765
302,-70.71666641762715
303,-70.84524090623101
304,-70.6312065261273
305,-70.85188896891987
306,-70.68129930659165
307,-70.47930932542384
308,-70.1772865920225
309,-70.29964516105156
310,-70.7174875937537
311,-70.73977857010493
312,-70.50908067513724
313,-70.3338209419743
314,-70.06920831741508
315,-70.5860022872498
316,-70.64675054519294
317,-70.99037179083099
318,-70.85320745928563
319,-70.69077871420828
320,-70.91486955548619
321,-70.60531890364113
322,-70.44558151230066
323,-70.49183184464582
324,-70.5702576645253
325,-70.26287072877233
326,-70.81986955497199
327,-71.45518190518776
328,-71.47508220599153
329,-71.98619003224516
330,-72.0067718854975
331,-72.28510407113801
332,-72.0667817419831
333,-72.29341438356634
334,-72.2883311446505
335,-72.73057325964116
336,-72.79180802550302
337,-72.69946028421742
338,-72.7574515563151
339,-72.57789527595264
340,-72.82683486510233
341,-72.78343265160105
342,-72.76468748733934
343,-73.27216469146248
344,-73.49407445064845
345,-73.41712240169842
346,-73.64333963766562
347,-73.59971229521659
348,-73.93688167631332
349,-74.22634757783942
350,-74.09471466640792
351,-73.94286189571804
352,-73.87594460093874
353,-73.97607208575822
354,-74.01514920913962
355,-74.2184932522693
356,-74.33996564319729
357,-74.2817115773771
358,-74.50977618971977
359,-74.2910199881688
360,-74.09182718112476
361,-73.76961292970823
362,-73.40620774380078
363,-72.9153536046315
364,-73.1267033227052
365,-72.99204770537436
366,-72.48605807127734
367,-72.64591626309888
368,-72.46928531036963
369,-72.89629864189334
370,-73.2645179212398
371,-73.4889208985592
372,-74.01782311517935
373,-73.96237255416241
374,-73.14903688860463
375,-73.26887333376175
376,-73.49606052484577
377,-73.34964109605242
378,-73.29554518553826
379,-73.18197803957477
380,-73.02646830392786
381,-73.48514244403013
382,-73.9568281075176
383,-74.10523050014082
384,-74.14481228356699
385,-74.10009044370125
386,-74.05764297849021
387,-73.78886000856481
388,-73.74397498817794
389,-73.69676496884982
390,-73.43821671538925
391,-73.66824847141247
392,-73.74402880729733
393,-73.63450040561094
394,-73.8110798685707
395,-73.99410805223408
396,-73.81791955564067
397,-73.36067820539782
398,-73.00335631327292
399,-73.19715538723352
400,-73.25864327891456
401,-73.49666585446862
402,-73.81613195384266
403,-73.37589354073982
404,-73.25209846991247
405,-72.61875510618684
406,-73.4292084890808
407,-73.45521835836264
408,-73.50528652743884
409,-73.23358086348125
410,-72.8896400853458
411,-72.25330747649863
412,-72.10670094247195
413,-72.18131322984061
414,-72.29121789475593
415,-71.60814711717637
416,-71.7986455548469
417,-71.79872394093805
418,-71.86264603293131
419,-72.06226258303826
420,-72.27582643367936
421,-71.79812364736325
422,-71.42901718376672
423,-71.7269463724895
424,-71.79491434032988
425,-71.91346835175409
426,-71.50004040524612
427,-70.99583558857283
428,-71.06189651322035
429,-70.72549262172059
430,-70.57243174593033
431,-70.7282111565078
432,-70.60161096215518
433,-70.76322330454981
434,-70.81361303845969
435,-70.28102688998536
436,-69.92718088706997
437,-69.82050561288457
438,-69.85132872549221
439,-69.95828981484105
440,-70.17887965328718
441,-70.56725194471598
442,-70.5312629242805
443,-70.19591468189866
444,-70.37312663678155
445,-70.07978817843595
446,-69.96998166946724
447,-69.52686496958792
448,-68.91672269843752
449,-68.39256286889027
450,-68.47981165314997
451,-68.67635643337535
452,-68.49386124122135
453,-68.04226152946634
454,-67.99609236322357
455,-67.85719794603385
456,-68.07032433325098
457,-68.0151034306795
458,-67.80970725995513
459,-68.0653095314844
460,-68.73673528324137
461,-68.8611090448998
462,-69.02945652599583
463,-69.11335100999962
464,-68.7599942071601
465,-69.06273954009191
466,-69.21561616726818
467,-69.40181399158539
468,-69.50816006399263
469,-69.01342671138914
470,-68.73299032329804
471,-68.59748836030592
472,-68.09226106407355
473,-68.18879067845428
474,-68.20656698143767
475,-68.21033827659917
476,-68.27106132514393
477,-67.86927786180355
478,-67.43434686578652
479,-67.55395255347342
480,-67.46846385938177
481,-67.04147528282469
482,-66.74499395469522
483,-66.69907811338024
484,-66.4501391014058
485,-66.77822325369245
486,-66.83345882008327
487,-66.90486108656303
488,-66.67928917820046
489,-66.8474528736757
490,-67.1133505780253
491,-66.62377007743623
492,-66.88499674812469
493,-66.70911935003991
494,-66.37748422153246
495,-66.43475420190187
496,-66.59898635110423
497,-66.62756197508774
498,-66.78697512477348
499,-66.63973474308897
500,-66.50604905087025
501,-66.0951535522865
502,-65.83401220566911
503,-65.54673091305003
504,-65.51582986221474
505,-65.48082765013966
506,-65.11122119963171
507,-65.17573107161626
508,-64.96548354286394
509,-65.29651871469268
510,-65.40555119549606
511,-65.80865465395699
512,-65.78956646786902
513,-65.35035490436941
514,-65.34878578511872
515,-65.47741956561316
516,-65.28574526842512
517,-65.55081153367007
518,-65.08924553977303
519,-64.89441706308325
520,-64.58818164931029
521,-65.03898000966682
522,-65.3027924754422
523,-64.81592666063261
524,-64.82456783080028
525,-64.70616851586223
526,-64.264695685504
527,-64.13621536453994
528,-64.05939323332623
529,-64.10140047543526
530,-63.82481773545711
531,-63.59137700034164
532,-63.669966104026514
533,-63.48312098821257
534,-63.49039549365265
535,-63.727034557079605
536,-63.681045510269634
537,-63.7530217374476
538,-63.42088684259453
539,-63.396160852895925
540,-63.08427064104789
541,-62.717830615675496
542,-62.67386286646012
543,-62.8042049073314
544,-62.93486613437959
545,-63.30554504627003
546,-63.31534895136764
547,-63.54711832542961
548,-63.49018381677546
549,-63.61863217994245
550,-63.61413110025299
551,-63.33779554718466
552,-63.23816670775969
553,-63.2719674333
554,-63.4720452911332
555,-63.574042085669404
556,-63.177031538565245
557,-63.407746889547326
558,-63.61470755818965
559,-63.821870867209284
560,-63.37591183481609
561,-63.809617559413574
562,-63.74942639100284
563,-63.77944445714623
564,-63.735709406127064
565,-63.41483255706131
566,-63.62408605981474
567,-63.264654760279114
568,-62.99906197859175
569,-62.965775055337616
570,-62.6727261658425
571,-62.852517835582994
572,-62.861590516775806
573,-62.93974895202943
574,-62.969273013565825
575,-62.78528597191716
576,-62.70418332295418
577,-62.52178187192713
578,-62.4576028498444
579,-62.43233130638023
580,-62.3393262801324
581,-62.62269689271232
582,-62.8250100094298
583,-62.94491925618363
584,-63.47878561926952
585,-63.10357502278066
586,-63.21309416350765
587,-63.54230569850269
588,-63.518088902853435
589,-63.221544285235595
590,-62.98929859608873
591,-62.986448184556686
592,-62.539610923622014
593,-62.93215582243988
594,-63.07608916582603
595,-62.951705194425266
596,-62.7444038439273
597,-62.52699433133061
598,-62.55071201085705
599,-62.68022857977843
600,-62.61039834623407
601,-62.625129386251835
602,-62.80486485060942
603,-63.25405136804255
604,-63.085911544478456
605,-63.52696363097799
606,-63.558366137579554
607,-63.54798031289287
608,-63.36809096122106
609,-63.29033348578318
610,-63.30468156382497
611,-62.79985043458441
612,-63.145089805765686
613,-63.4799837561003
614,-63.388282190023745
615,-63.69554683755591
616,-63.534668989958746
617,-63.4478728409656
618,-63.57955997798369
619,-63.49720006286482
620,-63.63180872920669
621,-63.25769447828903
622,-63.332818682376626
623,-63.64938055805116
624,-63.56614448592189
625,-64.12195303790648
626,-64.36954795796349
627,-64.33868881899355
628,-64.2557055884659
629,-63.93447691417637
630,-64.25913963509868
631,-64.54230322437114
632,-64.84397503259385
633,-64.6796917767289
634,-64.4383270894278
635,-64.50511283280689
636,-64.90361374583867
637,-65.04749868995813
638,-65.36892717954416
639,-65.22853419037477
640,-65.41432063961567
641,-65.37884793557811
642,-65.39081072703091
643,-64.902890178791
644,-64.49546418135321
645,-64.55553349434052
646,-64.54582464812748
647,-64.5895773390636
648,-64.73462467949095
649,-64.6376539804351
650,-64.4342751052832
651,-64.46095213630522
652,-64.5382704837627
653,-64.50837658229229
654,-64.36255213389029
655,-64.17729460350802
656,-63.94965194646339
657,-64.16311608450869
658,-64.18991708646729
659,-63.97470738530277
660,-64.23142425558252
661,-63.652262310889675
662,-63.40497421238446
663,-63.408197111311885
664,-63.91285347733434
665,-63.69090425471304
666,-63.602379665395745
667,-63.250945460107275
668,-63.602196747256045
669,-63.77874806393456
670,-64.13103626894501
671,-64.28638325345214
672,-64.5386220225942
